Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Emanuela Petersen Da Silva Moraes;1014486;Nº Da Autorização/Licença Sisbio: 52717, Projeto: Programa De Prote¿¿O A Fauna - Subprograma De Monitoramento E Mitiga¿¿O Dos Atropelamentos De Fauna;25/07/2016;26/07/2016 a 26/07/2016;21/02/2017;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;6;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Br-116, Km 876+800;Brasil;BA;Vitoria Da Conquista;Espécie não Sensível;-15.259719;-41.1175;Coordenada exata da ocorrência;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Emanuela Petersen Da Silva Moraes;1014490;Nº Da Autorização/Licença Sisbio: 52717, Projeto: Programa De Prote¿¿O A Fauna - Subprograma De Monitoramento E Mitiga¿¿O Dos Atropelamentos De Fauna;12/07/2016;13/07/2016 a 13/07/2016;21/02/2017;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Br-116, Km 596+800;Brasil;BA;Irajuba;Espécie não Sensível;-13.217222;-40.028611;Coordenada exata da ocorrência;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Emanuela Petersen Da Silva Moraes;1014492;Nº Da Autorização/Licença Sisbio: 52717, Projeto: Programa De Prote¿¿O A Fauna - Subprograma De Monitoramento E Mitiga¿¿O Dos Atropelamentos De Fauna;25/07/2016;26/07/2016 a 26/07/2016;21/02/2017;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;7;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Br-116, Km 609+600;Brasil;BA;Irajuba;Espécie não Sensível;-13.318611;-40.016944;Coordenada exata da ocorrência;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Emanuela Petersen Da Silva Moraes;1014493;Nº Da Autorização/Licença Sisbio: 52717, Projeto: Programa De Prote¿¿O A Fauna - Subprograma De Monitoramento E Mitiga¿¿O Dos Atropelamentos De Fauna;09/07/2016;10/07/2016 a 10/07/2016;21/02/2017;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Rodovia Br-116, Km 805+500;Brasil;BA;Vitoria Da Conquista;Espécie não Sensível;-14.768056;-40.7125;Coordenada exata da ocorrência;Sem Informações;Depositado em banco de amostras biológicas
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100242;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';20/01/2002;21/01/2002 a 21/01/2002;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.668333;-56.131667;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100243;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';20/01/2002;21/01/2002 a 21/01/2002;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.668333;-56.131861;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100244;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';20/01/2002;21/01/2002 a 21/01/2002;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.660556;-56.123806;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100245;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';22/01/2002;23/01/2002 a 23/01/2002;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.726833;-56.169639;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100247;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';04/04/2002;05/04/2002 a 05/04/2002;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.71475;-56.49675;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100248;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';14/04/2002;15/04/2002 a 15/04/2002;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.573931;-56.25685;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Rodrigo Silva Pinto Jorge;100261;Nº Da Autorização/Licença Sisbio: 35170, Projeto: Entrada De Dados Referente À Licença De Pesquisa Ibama N° 02027.007051/2003-70 'Estado Sanitário Dos Carnívoros Selvagens Capturados Na Rppn Sesc Pantanal';19/03/2003;20/03/2003 a 20/03/2003;18/06/2012;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Sesc Pantanal;Brasil;MT;Barao De Melgaco;Espécie não Sensível;-16.663973;-56.185386;Coordenada exata da ocorrência;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002013;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.440863;-42.776929;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002014;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.427499;-42.750764;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002015;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.419652;-42.748142;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002016;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.415396;-42.774606;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002017;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.425599;-42.745337;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002018;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.412433;-42.74519;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maron Galliez;1002019;Nº Da Autorização/Licença Sisbio: 43795, Projeto: Refauna: Rede De Reintrodução De Faunas De Mamíferos E Restabelecimento  De Interações Ecológicas Na Mata Atlântica;09/07/2016;10/07/2016 a 05/10/2016;15/01/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Rppn Reserva Ecologica Guapiacu;Brasil;RJ;Cachoeiras De Macacu;Espécie não Sensível;-22.419938;-42.738213;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Izar Araújo Aximoff;126568;Nº Da Autorização/Licença Sisbio: 16968, Projeto: ?Big-Brother? Animal;10/09/2009;11/09/2009 a 11/09/2009;13/08/2013;Leopardus wiedii;Gato-maracajá;Leopardus wiedii;species;2;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;Espécie Ameaçada;Vulnerável;Parque Nacional De Itatiaia;Brasil;RJ;Itatiaia;Espécie não Sensível;-22.427694;-44.614317;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Izar Araújo Aximoff;126574;Nº Da Autorização/Licença Sisbio: 16968, Projeto: ?Big-Brother? Animal;10/09/2009;11/09/2009 a 11/09/2009;13/08/2013;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Parque Nacional De Itatiaia;Brasil;RJ;Itatiaia;Espécie não Sensível;-22.427694;-44.614317;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Izar Araújo Aximoff;126576;Nº Da Autorização/Licença Sisbio: 16968, Projeto: ?Big-Brother? Animal;10/09/2009;11/09/2009 a 11/09/2009;13/08/2013;Puma concolor;Onça-parda;Puma concolor;species;12;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional De Itatiaia;Brasil;RJ;Itatiaia;Espécie não Sensível;-22.427694;-44.614317;Coordenada exata da ocorrência;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Eduardo Martins Venticinque;124766;Nº Da Autorização/Licença Sisbio: 22353, Projeto: Efeitos Crípticos Da Re-Pavimentação Da Br 319: Construindo O Marco Zero Sobre A Mastofauna Da Região;13/07/2010;14/07/2010 a 14/09/2010;20/07/2018;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Parque Nacional Nascentes Do Lago Jarí;Brasil;AM;Sem Informações;Espécie não Sensível;-5.5;-62.5;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Eduardo Martins Venticinque;124768;Nº Da Autorização/Licença Sisbio: 22353, Projeto: Efeitos Crípticos Da Re-Pavimentação Da Br 319: Construindo O Marco Zero Sobre A Mastofauna Da Região;13/07/2010;14/07/2010 a 14/09/2010;20/07/2018;Leopardus wiedii;Gato-maracajá;Leopardus wiedii;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus wiedii;Espécie Ameaçada;Vulnerável;Parque Nacional Nascentes Do Lago Jarí;Brasil;AM;Sem Informações;Espécie não Sensível;-5.5;-62.5;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marta Svartman;128377;Nº Da Autorização/Licença Sisbio: 26584, Projeto: Estudo Genético E Cariotípico De Felinos Brasileiros;20/02/2011;21/02/2011 a 21/02/2011;19/07/2017;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Cetas;Brasil;MG;Belo Horizonte;Espécie não Sensível;-19.928647;-43.937481;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marta Svartman;128381;Nº Da Autorização/Licença Sisbio: 26584, Projeto: Estudo Genético E Cariotípico De Felinos Brasileiros;18/09/2011;19/09/2011 a 19/09/2011;19/07/2017;Panthera onca;Onça-pintada;Panthera onca;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Panthera;Panthera onca;Espécie Ameaçada;Vulnerável;Cetas;Brasil;MG;Belo Horizonte;Espécie não Sensível;-19.928647;-43.937481;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Marta Svartman;128391;Nº Da Autorização/Licença Sisbio: 26584, Projeto: Estudo Genético E Cariotípico De Felinos Brasileiros;09/08/2011;10/08/2011 a 10/08/2011;19/07/2017;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Cetas;Brasil;MG;Belo Horizonte;Espécie não Sensível;-19.928647;-43.937481;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Eduardo Martins Venticinque;125084;Nº Da Autorização/Licença Sisbio: 22353, Projeto: Efeitos Crípticos Da Re-Pavimentação Da Br 319: Construindo O Marco Zero Sobre A Mastofauna Da Região;13/07/2010;14/07/2010 a 14/09/2010;20/07/2018;Puma concolor;Onça-parda;Puma concolor;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Puma;Puma concolor;Espécie Ameaçada;Vulnerável;Parque Nacional Nascentes Do Lago Jarí;Brasil;AM;Sem Informações;Espécie não Sensível;-5.5;-62.5;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Maurício Tavares;116582;Nº Da Autorização/Licença Sisbio: 22941, Projeto: Monitoramento Da Fauna Atropelada Nas Rodovias Estaduais (Rs030, Rs389 E Rs786) Do Litoral Norte Do Rio Grande Do Sul, Sul Do Brasil.;26/07/2010;27/07/2010 a 27/07/2010;25/07/2013;Leopardus tigrinus;Gato-do-mato;Leopardus tigrinus;species;1;Sem Informações;Chordata;Mammalia;Carnivora;Felidae;Leopardus;Leopardus tigrinus;Espécie Ameaçada;Em Perigo;Rs 389;Brasil;RS;Capao Da Canoa;Espécie não Sensível;-29.766511;-50.0553;Coordenada exata da ocorrência;Sem Informações;Depositado em coleção/museu
